5000
450,900
450.565,900
451.131,899.999
451.696,899.997
452.262,899.994
452.827,899.991
453.393,899.987
453.958,899.983
454.524,899.977
455.089,899.971
455.655,899.964
456.22,899.957
456.786,899.949
457.351,899.94
457.916,899.93
458.482,899.92
459.047,899.909
459.613,899.897
460.178,899.885
460.743,899.872
461.309,899.858
461.874,899.843
462.439,899.828
463.004,899.812
463.57,899.795
464.135,899.778
464.7,899.76
465.265,899.741
465.83,899.721
466.395,899.701
466.961,899.68
467.526,899.659
468.091,899.636
468.656,899.613
469.221,899.589
469.786,899.565
470.351,899.54
470.915,899.514
471.48,899.487
472.045,899.46
472.61,899.432
473.175,899.403
473.739,899.373
474.304,899.343
474.869,899.312
475.433,899.281
475.998,899.248
476.562,899.215
477.127,899.182
477.691,899.147
478.256,899.112
478.82,899.076
479.384,899.04
479.949,899.002
480.513,898.964
481.077,898.926
481.641,898.886
482.205,898.846
482.769,898.805
483.333,898.764
483.897,898.721
484.461,898.679
485.025,898.635
485.588,898.591
486.152,898.545
486.716,898.5
487.279,898.453
487.843,898.406
488.406,898.358
488.97,898.309
489.533,898.26
490.096,898.21
490.66,898.159
491.223,898.108
491.786,898.056
492.349,898.003
492.912,897.949
493.475,897.895
494.037,897.84
494.6,897.784
495.163,897.728
495.725,897.671
496.288,897.613
496.85,897.555
497.413,897.495
497.975,897.435
498.537,897.375
499.099,897.313
499.661,897.251
500.223,897.189
500.785,897.125
501.347,897.061
501.909,896.996
502.471,896.93
503.032,896.864
503.594,896.797
504.155,896.729
504.716,896.661
505.278,896.592
505.839,896.522
506.4,896.452
506.961,896.38
507.522,896.308
508.083,896.236
508.643,896.162
509.204,896.088
509.764,896.014
510.325,895.938
510.885,895.862
511.445,895.785
512.006,895.708
512.566,895.629
513.126,895.55
513.685,895.471
514.245,895.39
514.805,895.309
515.364,895.227
515.924,895.145
516.483,895.062
517.042,894.978
517.602,894.893
518.161,894.808
518.719,894.722
519.278,894.635
519.837,894.548
520.396,894.46
520.954,894.371
521.512,894.281
522.071,894.191
522.629,894.1
523.187,894.009
523.745,893.916
524.302,893.823
524.86,893.73
525.418,893.635
525.975,893.54
526.532,893.444
527.09,893.348
527.647,893.25
528.204,893.153
528.76,893.054
529.317,892.955
529.874,892.855
530.43,892.754
530.986,892.652
531.543,892.55
532.099,892.448
532.655,892.344
533.21,892.24
533.766,892.135
534.322,892.029
534.877,891.923
535.432,891.816
535.987,891.708
536.542,891.6
537.097,891.491
537.652,891.381
538.207,891.27
538.761,891.159
539.315,891.047
539.87,890.935
540.424,890.821
540.977,890.708
541.531,890.593
542.085,890.477
542.638,890.361
543.191,890.245
543.745,890.127
544.298,890.009
544.85,889.89
545.403,889.771
545.956,889.65
546.508,889.529
547.06,889.408
547.612,889.286
548.164,889.163
548.716,889.039
549.268,888.914
549.819,888.789
550.371,888.664
550.922,888.537
551.473,888.41
552.024,888.282
552.574,888.154
553.125,888.024
553.675,887.894
554.225,887.764
554.775,887.632
555.325,887.5
555.875,887.368
556.425,887.234
556.974,887.1
557.523,886.965
558.072,886.83
558.621,886.694
559.17,886.557
559.718,886.419
560.266,886.281
560.815,886.142
561.363,886.003
561.91,885.862
562.458,885.721
563.006,885.58
563.553,885.437
564.1,885.294
564.647,885.151
565.194,885.006
565.74,884.861
566.286,884.715
566.833,884.569
567.379,884.422
567.924,884.274
568.47,884.125
569.016,883.976
569.561,883.826
570.106,883.676
570.651,883.524
571.195,883.372
571.74,883.22
572.284,883.066
572.828,882.912
573.372,882.758
573.916,882.602
574.46,882.446
575.003,882.29
575.546,882.132
576.089,881.974
576.632,881.815
577.174,881.656
577.717,881.496
578.259,881.335
578.801,881.173
579.342,881.011
579.884,880.848
580.425,880.685
580.966,880.52
581.507,880.355
582.048,880.19
582.588,880.024
583.129,879.857
583.669,879.689
584.209,879.521
584.748,879.352
585.288,879.182
585.827,879.012
586.366,878.841
586.905,878.669
587.443,878.497
587.982,878.324
588.52,878.15
589.058,877.975
589.595,877.8
590.133,877.625
590.67,877.448
591.207,877.271
591.744,877.093
592.281,876.915
592.817,876.736
593.353,876.556
593.889,876.375
594.425,876.194
594.96,876.012
595.495,875.83
596.03,875.647
596.565,875.463
597.1,875.278
597.634,875.093
598.168,874.907
598.702,874.721
599.235,874.534
599.769,874.346
600.302,874.157
600.835,873.968
601.367,873.778
601.9,873.588
602.432,873.396
602.964,873.204
603.496,873.012
604.027,872.819
604.558,872.625
605.089,872.43
605.62,872.235
606.151,872.039
606.681,871.843
607.211,871.645
607.74,871.447
608.27,871.249
608.799,871.05
609.328,870.85
609.857,870.649
610.385,870.448
610.914,870.246
611.442,870.044
611.969,869.84
612.497,869.637
613.024,869.432
613.551,869.227
614.078,869.021
614.604,868.814
615.13,868.607
615.656,868.399
616.182,868.191
616.707,867.982
617.232,867.772
617.757,867.561
618.282,867.35
618.806,867.139
619.33,866.926
619.854,866.713
620.377,866.499
620.901,866.285
621.424,866.07
621.946,865.854
622.469,865.637
622.991,865.42
623.513,865.203
624.034,864.984
624.556,864.765
625.077,864.546
625.598,864.325
626.118,864.104
626.638,863.883
627.158,863.66
627.678,863.437
628.197,863.214
628.717,862.99
629.235,862.765
629.754,862.539
630.272,862.313
630.79,862.086
631.308,861.859
631.825,861.63
632.342,861.402
632.859,861.172
633.376,860.942
633.892,860.711
634.408,860.48
634.924,860.248
635.439,860.015
635.954,859.782
636.469,859.548
636.984,859.313
637.498,859.078
638.012,858.842
638.525,858.605
639.039,858.368
639.552,858.13
640.064,857.892
640.577,857.652
641.089,857.413
641.601,857.172
642.112,856.931
642.623,856.689
643.134,856.447
643.645,856.204
644.155,855.96
644.665,855.716
645.175,855.471
645.684,855.225
646.193,854.979
646.702,854.732
647.211,854.485
647.719,854.237
648.227,853.988
648.734,853.739
649.241,853.488
649.748,853.238
650.255,852.986
650.761,852.734
651.267,852.482
651.772,852.229
652.278,851.975
652.783,851.72
653.287,851.465
653.792,851.209
654.296,850.953
654.799,850.696
655.303,850.438
655.806,850.18
656.309,849.921
656.811,849.661
657.313,849.401
657.815,849.14
658.316,848.879
658.817,848.617
659.318,848.354
659.818,848.091
660.318,847.827
660.818,847.562
661.318,847.297
661.817,847.031
662.316,846.765
662.814,846.497
663.312,846.23
663.81,845.961
664.307,845.692
664.804,845.423
665.301,845.152
665.797,844.882
666.293,844.61
666.789,844.338
667.284,844.065
667.78,843.792
668.274,843.518
668.769,843.243
669.263,842.968
669.756,842.692
670.25,842.416
670.742,842.139
671.235,841.861
671.727,841.583
672.219,841.304
672.711,841.024
673.202,840.744
673.693,840.463
674.183,840.182
674.673,839.9
675.163,839.617
675.653,839.334
676.142,839.05
676.63,838.766
677.119,838.48
677.607,838.195
678.094,837.908
678.582,837.621
679.069,837.334
679.555,837.046
680.041,836.757
680.527,836.468
681.013,836.178
681.498,835.887
681.983,835.596
682.467,835.304
682.951,835.012
683.435,834.719
683.918,834.425
684.401,834.131
684.883,833.836
685.365,833.54
685.847,833.244
686.329,832.948
686.81,832.65
687.29,832.352
687.771,832.054
688.25,831.755
688.73,831.455
689.209,831.155
689.688,830.854
690.166,830.552
690.644,830.25
691.122,829.948
691.599,829.644
692.076,829.34
692.553,829.036
693.029,828.731
693.505,828.425
693.98,828.119
694.455,827.812
694.929,827.504
695.404,827.196
695.877,826.888
696.351,826.578
696.824,826.268
697.297,825.958
697.769,825.647
698.241,825.335
698.712,825.023
699.183,824.71
699.654,824.397
700.124,824.083
700.594,823.768
701.063,823.453
701.533,823.137
702.001,822.821
702.47,822.504
702.938,822.186
703.405,821.868
703.872,821.549
704.339,821.23
704.805,820.91
705.271,820.59
705.737,820.269
706.202,819.947
706.666,819.625
707.131,819.302
707.594,818.978
708.058,818.654
708.521,818.33
708.984,818.005
709.446,817.679
709.908,817.353
710.369,817.026
710.83,816.698
711.291,816.37
711.751,816.042
712.211,815.712
712.67,815.383
713.129,815.052
713.588,814.721
714.046,814.39
714.503,814.058
714.961,813.725
715.417,813.392
715.874,813.058
716.33,812.724
716.786,812.389
717.241,812.053
717.695,811.717
718.15,811.38
718.604,811.043
719.057,810.705
719.51,810.367
719.963,810.028
720.415,809.688
720.867,809.348
721.318,809.008
721.769,808.666
722.22,808.324
722.67,807.982
723.119,807.639
723.569,807.296
724.017,806.952
724.466,806.607
724.914,806.262
725.361,805.916
725.808,805.57
726.255,805.223
726.701,804.875
727.147,804.527
727.592,804.179
728.037,803.83
728.481,803.48
728.925,803.13
729.369,802.779
729.812,802.428
730.255,802.076
730.697,801.723
731.138,801.37
731.58,801.017
732.021,800.663
732.461,800.308
732.901,799.953
733.341,799.597
733.78,799.241
734.218,798.884
734.657,798.526
735.094,798.168
735.532,797.81
735.969,797.451
736.405,797.091
736.841,796.731
737.276,796.37
737.711,796.009
738.146,795.647
738.58,795.285
739.014,794.922
739.447,794.558
739.88,794.194
740.312,793.83
740.744,793.465
741.175,793.099
741.606,792.733
742.037,792.366
742.467,791.999
742.896,791.631
743.325,791.263
743.754,790.894
744.182,790.525
744.61,790.155
745.037,789.784
745.464,789.413
745.89,789.042
746.316,788.669
746.741,788.297
747.166,787.924
747.59,787.55
748.014,787.176
748.438,786.801
748.861,786.426
749.283,786.05
749.705,785.674
750.127,785.297
750.548,784.919
750.969,784.541
751.389,784.163
751.808,783.784
752.228,783.404
752.646,783.024
753.065,782.644
753.482,782.263
753.9,781.881
754.317,781.499
754.733,781.116
755.149,780.733
755.564,780.349
755.979,779.965
756.393,779.58
756.807,779.195
757.221,778.809
757.634,778.423
758.046,778.036
758.458,777.649
758.87,777.261
759.281,776.872
759.691,776.483
760.101,776.094
760.511,775.704
760.92,775.313
761.328,774.923
761.736,774.531
762.144,774.139
762.551,773.747
762.958,773.354
763.364,772.96
763.769,772.566
764.174,772.171
764.579,771.776
764.983,771.381
765.387,770.985
765.79,770.588
766.193,770.191
766.595,769.793
766.996,769.395
767.397,768.997
767.798,768.598
768.198,768.198
768.598,767.798
768.997,767.397
769.395,766.996
769.793,766.595
770.191,766.193
770.588,765.79
770.985,765.387
771.381,764.983
771.776,764.579
772.171,764.174
772.566,763.769
772.96,763.364
773.354,762.958
773.747,762.551
774.139,762.144
774.531,761.736
774.923,761.328
775.313,760.92
775.704,760.511
776.094,760.101
776.483,759.691
776.872,759.281
777.261,758.87
777.649,758.458
778.036,758.046
778.423,757.634
778.809,757.221
779.195,756.807
779.58,756.393
779.965,755.979
780.349,755.564
780.733,755.149
781.116,754.733
781.499,754.317
781.881,753.9
782.263,753.482
782.644,753.065
783.024,752.646
783.404,752.228
783.784,751.808
784.163,751.389
784.541,750.969
784.919,750.548
785.297,750.127
785.674,749.705
786.05,749.283
786.426,748.861
786.801,748.438
787.176,748.014
787.55,747.59
787.924,747.166
788.297,746.741
788.669,746.316
789.042,745.89
789.413,745.464
789.784,745.037
790.155,744.61
790.525,744.182
790.894,743.754
791.263,743.325
791.631,742.896
791.999,742.467
792.366,742.037
792.733,741.606
793.099,741.175
793.465,740.744
793.83,740.312
794.194,739.88
794.558,739.447
794.922,739.014
795.285,738.58
795.647,738.146
796.009,737.711
796.37,737.276
796.731,736.841
797.091,736.405
797.451,735.969
797.81,735.532
798.168,735.094
798.526,734.657
798.884,734.218
799.241,733.78
799.597,733.341
799.953,732.901
800.308,732.461
800.663,732.021
801.017,731.58
801.37,731.138
801.723,730.697
802.076,730.255
802.428,729.812
802.779,729.369
803.13,728.925
803.48,728.481
803.83,728.037
804.179,727.592
804.527,727.147
804.875,726.701
805.223,726.255
805.57,725.808
805.916,725.361
806.262,724.914
806.607,724.466
806.952,724.017
807.296,723.569
807.639,723.119
807.982,722.67
808.324,722.22
808.666,721.769
809.007,721.318
809.348,720.867
809.688,720.415
